,upid,assembly_acc,assembly_version,wgs_acc,wgs_version,assembly_name,assembly_level,study_ref,description,total_length,ungapped_length,circular,ncbi_id,scientific_name,common_name,kingdom,num_rfam_regions,num_families,is_reference,is_representative,created,updated,_dlt_load_id,_dlt_id
568,UP000000561,GCA_000328475.2,2,AACP02000000,2,Umaydis521_2.0,,PRJNA1446,Umaydis521_2.0 assembly for Ustilago maydis 521,19664356,19641656,0,237631,Ustilago maydis 521,,eukaryota,128,14,1,1,2018-03-12T16:50:18.000Z,2024-09-10T04:55:47.000Z,1731962247.2272599,YeOiDXmrX7pBhQ
569,UP000000562,GCA_000008885.1,1,,,ASM888v1,complete-genome,PRJNA274,ASM888v1 assembly for Wigglesworthia glossinidia endosymbiont of Glossina brevipalpis,703004,703004,0,36870,Wigglesworthia glossinidia endosymbiont of Glossina brevipalpis,,bacteria,43,12,0,1,2017-04-04T18:22:10.000Z,2024-09-09T21:19:59.000Z,1731962247.2272599,rEGVZT7JkjE6lg
570,UP000000565,GCA_000016965.1,1,,,ASM1696v1,complete-genome,PRJNA12637,ASM1696v1 assembly for Clostridium beijerinckii NCIMB 8052,6000632,6000632,0,290402,Clostridium beijerinckii NCIMB 8052,,bacteria,0,0,0,1,2017-04-04T18:22:56.000Z,2024-09-10T04:55:51.000Z,1731962247.2272599,+VIrcqdLBxWTbw
571,UP000000566,GCA_000012845.1,1,,,ASM1284v1,complete-genome,PRJNA13485,ASM1284v1 assembly for Parabacteroides distasonis ATCC 8503,4811379,4811379,0,435591,Parabacteroides distasonis ATCC 8503,,bacteria,121,20,0,1,2017-04-04T18:23:20.000Z,2024-09-10T04:44:03.000Z,1731962247.2272599,WUQpqVKitA5a/g
572,UP000000568,GCA_000860685.1,1,,0,ViralProj15344,,,Ryegrass mosaic virus,9535,0,0,652106,Ryegrass mosaic virus (isolate Denmark/Danish) (RGMV),,viruses,0,0,1,0,2018-03-12T16:45:47.000Z,2018-06-18T13:54:53.000Z,1731962247.2272599,6UpRTVCxAq2HPg
573,UP000000569,GCA_000854045.1,1,,0,ViralProj14998,,,Chikungunya virus strain S27-African prototype,11826,0,0,371094,Chikungunya virus S27-African prototype,,viruses,1,1,1,0,2018-03-12T16:58:03.000Z,2018-06-18T13:55:00.000Z,1731962247.2272599,F2nVnbkU7hVkBQ
574,UP000000570,,0,,0,,,,Semliki forest virus 42S RNA genome,11442,0,0,11033,Semliki Forest virus  ,,viruses,1,1,1,0,2018-03-12T16:39:50.000Z,2018-06-16T11:40:18.000Z,1731962247.2272599,LawDyyaaHkZZLA
575,UP000000571,,,,,ViralProj15315,,,,9762,,,11045,Rubella virus F-Therien,,viruses,1,1,1,0,2017-05-15T11:10:24.000Z,2024-09-09T21:18:32.000Z,1731962247.2272599,X5DS/50uGaoiQw
576,UP000000572,,0,,0,,,,"Pothos latent virus complete genome, pigeonpea strain",4354,0,0,652109,Pothos latent virus (isolate Pigeonpea/India),,viruses,2,2,1,1,2018-03-12T16:39:49.000Z,2018-06-16T11:40:46.000Z,1731962247.2272599,qcppuZWrkJgIxw
577,UP000000573,GCA_000856785.1,1,,0,ViralProj15081,,,Oat chlorotic stunt virus RNA for RNA-dependent RNA polymerase (putative) and coat protein,4114,0,0,652110,Oat chlorotic stunt virus (isolate United Kingdom),,viruses,0,0,1,1,2018-03-12T16:39:50.000Z,2018-06-18T13:54:51.000Z,1731962247.2272599,bZ+3Jj7vq1uMTQ
578,UP000000574,GCA_000852765.1,1,,0,ViralMultiSegProj14753,,,RefStrain,5243,0,0,652597,Carnation ringspot virus (isolate Lommel),,viruses,0,0,0,1,2018-03-12T16:39:49.000Z,2018-06-18T13:54:51.000Z,1731962247.2272599,fZOrQtYGAjDZoQ
579,UP000000575,,0,,0,,,,Tobacco necrosis virus RNA dependent RNA polymerase and coat protein genes,3684,0,0,12055,Tobacco necrosis virus (strain A),,viruses,1,1,1,1,2018-03-12T16:39:49.000Z,2018-06-16T11:40:46.000Z,1731962247.2272599,LzVgKPeBsT698Q
580,UP000000576,,,,,,,,"The Xanthomonadaceae are a family of Gram negative bacteria belonging to the order Xanthomonadales in the gammaproteobacteria. They are typically characterized as environmental organisms and are found in soil and water, as well as plant tissues. Many Xanthomonadaceae, especially species from the genera Xanthomonas and Xylella, cause plant diseases. Only one, Stenotrophomonas maltophilia, has isolates known to be opportunistic human pathogens.

Xanthomonas axonopodis pv. citri causes citrus canker, which affects most commercial citrus cultivars, resulting in significant losses worldwide. Symptoms include canker lesions, leading to abscission of fruit and leaves and general tree decline.",5274174,,,190486,Xanthomonas axonopodis,,bacteria,0,0,0,0,2017-06-01T17:28:39.000Z,2020-04-23T11:49:51.000Z,1731962247.2272599,zFZHuWPyDnl6HA
581,UP000000577,GCA_000007985.2,2,,0,ASM798v2,,PRJNA192,ASM798v2 assembly for Geobacter sulfurreducens PCA,3814128,3814128,0,243231,Geobacter sulfurreducens PCA,,bacteria,133,30,1,1,2018-03-12T16:39:49.000Z,2024-09-10T04:55:47.000Z,1731962247.2272599,4T9nMZ1D4LI8Ig
582,UP000000578,GCA_000008085.1,1,,,ASM808v1,complete-genome,PRJNA9599,ASM808v1 assembly for Nanoarchaeum equitans Kin4-M,490885,490885,0,228908,Nanoarchaeum equitans Kin4-M,,archaea,41,11,1,1,2017-04-04T18:05:03.000Z,2024-09-10T04:40:43.000Z,1731962247.2272599,LbtaO43vyMmCkg
583,UP000000579,GCA_000027305.1,1,,,ASM2730v1,complete-genome,PRJNA219,ASM2730v1 assembly for Haemophilus influenzae Rd KW20,1830138,1830138,0,71421,Haemophilus influenzae Rd KW20,,bacteria,110,40,1,1,2017-04-04T18:05:03.000Z,2024-09-10T04:54:40.000Z,1731962247.2272599,+Dsh0IdpKOmFSA
584,UP000000580,GCA_000007865.1,1,,,ASM786v1,complete-genome,PRJNA91,ASM786v1 assembly for Mycobacterium avium subsp. paratuberculosis K-10,4829781,4829781,0,262316,Mycobacterium avium subsp. paratuberculosis K-10,,bacteria,81,33,0,1,2017-04-04T18:23:07.000Z,2024-09-10T04:41:23.000Z,1731962247.2272599,9v8rCROaWx0uzA
585,UP000000581,GCA_000008065.1,1,,,ASM806v1,complete-genome,PRJNA9638,ASM806v1 assembly for Lactobacillus johnsonii NCC 533,1992676,1992676,0,257314,Lactobacillus johnsonii NCC 533,,bacteria,0,0,0,1,2017-04-04T18:22:11.000Z,2024-09-10T04:55:49.000Z,1731962247.2272599,WY3fd6KUP5l8qQ
586,UP000000582,GCA_000011325.1,1,,,ASM1132v1,complete-genome,PRJNA307,ASM1132v1 assembly for Corynebacterium glutamicum ATCC 13032,3309401,3309401,0,196627,Corynebacterium glutamicum ATCC 13032,,bacteria,98,25,1,1,2017-04-04T18:23:05.000Z,2024-09-10T04:55:44.000Z,1731962247.2272599,jauxnDfhwvlaEw
587,UP000000583,GCA_000091085.2,2,,0,ASM9108v2,,PRJNA247,ASM9108v2 assembly for Chlamydophila pneumoniae AR39,1234385,1234385,0,115711,Chlamydophila pneumoniae AR39,,bacteria,0,0,0,1,2018-03-12T16:51:03.000Z,2024-09-10T04:55:32.000Z,1731962247.2272599,Vs1wIReJ0IvLOA
588,UP000000584,GCA_000006745.1,1,,,ASM674v1,complete-genome,PRJNA36,ASM674v1 assembly for Vibrio cholerae O1 biovar El Tor str. N16961,4033464,4033464,0,243277,Vibrio cholerae O1 biovar El Tor str. N16961,,bacteria,209,61,1,1,2017-04-04T18:25:36.000Z,2024-09-10T04:41:05.000Z,1731962247.2272599,1IUb/HYAh+97Lg
589,UP000000585,GCA_000006885.1,1,,,ASM688v1,complete-genome,PRJNA277,"Streptococci are non-motile, Gram-positive cocci with widely varying pathogenic potential that occur in pairs or chains. It is the most common bacterial cause of acute respiratory infection and otitis media and is estimated to result in over 3 millions deaths in children every year worldwide from pneumonia, bacteremia or meningitidis. Even more deaths occur among elderly people. Since 1990 the number of penicillin-resistant strains has increased and many strains are now resistant to commonly prescribed antibiotics such as penicillin, macrolides and fluoroquinones. This strain was isolated from a Norwegian patient, is capsulated and highly virulent in a mouse infection model.",2160842,,,170187,Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4),,bacteria,0,0,1,1,2024-06-28T19:35:05.000Z,2024-09-02T20:20:46.000Z,1731962247.2272599,zzy4N2rqFOOWyg
590,UP000000586,GCA_000007045.1,1,,,ASM704v1,complete-genome,PRJNA278,ASM704v1 assembly for Streptococcus pneumoniae R6,2038615,2038615,0,171101,Streptococcus pneumoniae R6,,bacteria,151,60,1,1,2017-04-04T18:22:43.000Z,2024-09-10T04:55:39.000Z,1731962247.2272599,3D1A7yRK0AFF7w
591,UP000000587,GCA_000845465.1,1,,0,ViralProj14417,,,Saimiriine herpesvirus 2 complete genome,112930,0,0,10383,Saimiriine herpesvirus 2 ,,viruses,2,1,1,1,2018-03-12T16:51:03.000Z,2018-06-18T13:54:56.000Z,1731962247.2272599,rSyL4IwRJYeZlw
592,UP000000588,GCA_000007585.1,1,,,ASM758v1,complete-genome,PRJNA48,ASM758v1 assembly for Porphyromonas gingivalis W83,2343476,2343476,0,242619,Porphyromonas gingivalis W83,,bacteria,86,19,0,1,2017-04-04T18:24:13.000Z,2024-09-10T04:41:02.000Z,1731962247.2272599,u1w5h6yIvfDq1A
593,UP000000589,GCA_000001635.8,8,,0,GRCm38.p6,,PRJNA20689,Genome Reference Consortium Mouse Build 38 patch release 6 (GRCm38.p6),2818974548,2739538976,0,10090,Mus musculus,house mouse,eukaryota,23,7,1,1,2018-03-12T16:50:07.000Z,2024-09-10T04:53:06.000Z,1731962247.2272599,usE0oKnV6ILEYQ
594,UP000000590,,,,,ASM1158v1,,,"Mesophilic hydrogenotrophic, nitrogen-fixing methanogen that was isolated from a salt-marsh sediment. It is an excellent laboratory model because of rapid, reliable growth, a robust set of genetic tools and the availability of expression arrays and proteomics data. It has the unusual property for archaea of being able to use either L- or D-alanine as a nitrogen source.",1661137,,,267377,Methanococcus maripaludis S2,,archaea,51,17,0,1,2017-05-15T11:10:01.000Z,2024-09-10T04:55:49.000Z,1731962247.2272599,S1y00DqmnpjVEg
595,UP000000591,,,,,ASM9102v4,,,"Ashbya gossypii is a filamentous fungus that belongs to the order Saccharomycetales in the phylum Ascomycota. It is used as a model organism for studying filamentous growth because of the small size of the genome, its haploidy and ease of culturing. A. gossypii is also used commercially for the production of vitamin B2. 

The genome sequence was published in 2004. It comprises 9.2 Mb in seven chromosomes containing 4,718 predicted protein-coding genes. The Ashbya gossypii genome project was initiated when the conservation of gene order and orientation (synteny) compared to Saccharomyces cerevisiae was noted.",9119312,,,284811,Ashbya gossypii ATCC 10895,,eukaryota,387,71,1,1,2017-05-15T11:09:52.000Z,2024-09-10T04:55:51.000Z,1731962247.2272599,ezh+gC0TChaFuA
596,UP000000593,GCA_000196255.1,1,,,ASM19625v1,complete-genome,PRJNA13128,ASM19625v1 assembly for Photobacterium profundum SS9,6403280,6403280,0,298386,Photobacterium profundum SS9,,bacteria,326,56,1,1,2017-04-04T18:06:30.000Z,2024-09-10T04:41:53.000Z,1731962247.2272599,TOX8iluzmAHyPg
597,UP000000594,GCA_000008445.1,1,,,ASM844v1,complete-genome,PRJNA10784,ASM844v1 assembly for Bacillus anthracis str. 'Ames Ancestor',5503926,5503926,0,261594,Bacillus anthracis str. 'Ames Ancestor',,bacteria,256,53,1,1,2017-04-04T18:06:31.000Z,2024-09-10T04:41:22.000Z,1731962247.2272599,6RgTVuZYK+glGg
598,UP000000595,GCA_000007065.1,1,,,ASM706v1,complete-genome,PRJNA300,ASM706v1 assembly for Methanosarcina mazei Go1,4096345,4096345,0,192952,Methanosarcina mazei Go1,,archaea,0,0,0,1,2017-04-04T18:06:31.000Z,2024-09-10T04:55:44.000Z,1731962247.2272599,yOr2h4hWhC6u7w
599,UP000000598,GCA_000002515.1,1,,,ASM251v1,complete-genome,PRJNA13835,ASM251v1 assembly for Kluyveromyces lactis,10689156,10689156,0,28985,Kluyveromyces lactis,,eukaryota,231,77,0,1,2017-04-04T18:06:32.000Z,2024-09-09T21:19:01.000Z,1731962247.2272599,uEdeqOKmHgQONg
600,UP000000599,GCA_000006445.2,2,,,ASM644v2,chromosome,PRJNA13832,ASM644v2 assembly for Debaryomyces hansenii CBS767,12152486,12151761,0,284592,Debaryomyces hansenii CBS767,,eukaryota,232,52,0,1,2017-04-04T18:06:32.000Z,2024-09-10T04:55:51.000Z,1731962247.2272599,FmdTfmMdTDRujw
601,UP000000600,GCA_000165425.1,1,CAAL01000000,1,ASM16542v1,,PRJNA18363,ASM16542v1 assembly for Paramecium tetraurelia,72094543,71518182,0,5888,Paramecium tetraurelia,,eukaryota,262,14,1,1,2018-03-12T16:56:49.000Z,2024-09-10T04:51:54.000Z,1731962247.2272599,9o6vkMkwwyw0gA
602,UP000000601,GCA_000007725.1,1,,,ASM772v1,complete-genome,PRJNA256,ASM772v1 assembly for Buchnera aphidicola str. Bp (Baizongia pistaciae),618379,618379,1,224915,Buchnera aphidicola str. Bp (Baizongia pistaciae),Baizongia pistaciae,bacteria,38,13,0,1,2017-04-04T18:31:02.000Z,2024-09-10T04:40:28.000Z,1731962247.2272599,zCChKybxJIDHwQ
603,UP000000602,GCA_000025945.1,1,,,ASM2594v1,complete-genome,PRJNA12751,ASM2594v1 assembly for Desulfotalea psychrophila LSv54,3659634,3659634,0,177439,Desulfotalea psychrophila LSv54,,bacteria,117,23,0,1,2017-04-04T18:36:21.000Z,2024-09-10T04:38:57.000Z,1731962247.2272599,IeIvsHp0nmRr2g
604,UP000000603,GCA_000008345.1,1,,,ASM834v1,complete-genome,PRJNA12460,ASM834v1 assembly for Propionibacterium acnes KPA171202,2560265,2560265,0,267747,Propionibacterium acnes KPA171202,,bacteria,0,0,0,1,2017-04-04T18:07:54.000Z,2024-09-10T04:55:49.000Z,1731962247.2272599,yY8w/WWf9xEjVg
605,UP000000605,GCA_000011545.1,1,,,ASM1154v1,complete-genome,PRJNA178,ASM1154v1 assembly for Burkholderia pseudomallei K96243,7247547,7247547,0,272560,Burkholderia pseudomallei K96243,,bacteria,128,53,1,1,2017-04-04T18:34:05.000Z,2024-09-10T04:41:31.000Z,1731962247.2272599,0rT0V9fDwP+9Gg
606,UP000000606,GCA_000011645.1,1,,,ASM1164v1,complete-genome,PRJNA12388,ASM1164v1 assembly for Bacillus licheniformis DSM 13 = ATCC 14580,4222597,4222597,0,279010,Bacillus licheniformis DSM 13 = ATCC 14580,,bacteria,197,55,0,1,2017-04-04T18:39:26.000Z,2024-09-10T04:41:37.000Z,1731962247.2272599,KZXfE/QBkiTUog
607,UP000000607,GCA_000007745.1,1,,,ASM774v1,complete-genome,PRJNA13068,ASM774v1 assembly for Mannheimia succiniciproducens MBEL55E,2314078,2314078,0,221988,Mannheimia succiniciproducens MBEL55E,,bacteria,120,36,0,1,2017-04-04T18:30:26.000Z,2024-09-10T04:40:25.000Z,1731962247.2272599,V1VhIeWD+9TFmA
608,UP000000609,GCA_000008485.1,1,,,ASM848v1,complete-genome,PRJNA22,ASM848v1 assembly for Legionella pneumophila subsp. pneumophila str. Philadelphia 1,3397754,3397754,0,272624,Legionella pneumophila subsp. pneumophila str. Philadelphia 1,,bacteria,91,29,0,1,2017-04-04T18:07:54.000Z,2024-09-10T04:55:49.000Z,1731962247.2272599,ocHE/YDyeHVKdg
609,UP000000617,,0,,0,,,,Enterobacteria phage EcoDS1,39252,0,0,532075,Enterobacteria phage EcoDS1,,viruses,0,0,0,1,2018-03-12T16:54:56.000Z,2018-06-16T11:41:07.000Z,1731962247.2272599,pvO2O0Igxq7W4Q
610,UP000000618,,0,,0,,,,Klebsiella phage K11,41181,0,0,532077,Klebsiella phage K11,,viruses,0,0,0,1,2018-03-12T16:51:44.000Z,2018-06-16T11:41:07.000Z,1731962247.2272599,+/ruBhtUPKwSow
611,UP000000619,,0,,0,,,,Lactococcus phage bIBB29,29305,0,0,494269,Lactococcus virus Bibb29,,viruses,0,0,0,1,2018-03-12T16:51:44.000Z,2018-06-16T11:41:07.000Z,1731962247.2272599,3g66ZOdU/em4PA
612,UP000000620,GCA_000879635.1,1,,,ViralProj30609,complete-genome,PRJNA485481,,69904,,,543152,Mycobacterium phage Nigel,,viruses,0,0,0,1,2024-06-28T19:36:08.000Z,2024-09-02T20:20:46.000Z,1731962247.2272599,r5gXz7iQEKL8Ag
613,UP000000621,,0,,0,,,,Mycobacterium phage Predator,70110,0,0,543153,Mycobacterium phage Predator,,viruses,0,0,0,1,2018-03-12T16:42:36.000Z,2018-06-16T11:40:40.000Z,1731962247.2272599,iMaXactNgsRO+Q
614,UP000000623,,0,,0,,,,Yersinia phage Yepe2,38677,0,0,532078,Yersinia phage Yepe2,,viruses,0,0,0,1,2018-03-12T16:42:36.000Z,2018-06-16T11:40:40.000Z,1731962247.2272599,OJoBWWfsI9gysA
615,UP000000624,GCA_000858485.1,1,,0,ViralProj15242,,,African swine fever virus strain BA71V,170101,0,0,10498,ASU18466 African swine fever virus strain BA71V,,viruses,0,0,1,1,2018-03-12T16:42:37.000Z,2018-06-18T13:54:51.000Z,1731962247.2272599,9JM4zBLPVPjBfw
616,UP000000625,,,,,ASM584v2,,,"Escherichia coli is a Gram-negative straight rod, which either uses peritrichous flagella for mobility or is nonmotile. It is a facultatively anaerobic chemoorganotroph capable of both respiratory and fermentative metabolism. E.coli serves a useful function in the body by suppressing the growth of harmful bacterial species and by synthesising appreciable amounts of vitamins. It is an important component of the biosphere. It colonizes the lower gut of animals and survives when released to the natural environment, allowing widespread dissemination to new hosts. Pathogenic E.coli strains are responsible for infection of the enteric, urinary, pulmonary and nervous systems. Comparison of 20 E.coli/Shigella strains shows the core genome to be about 2000 genes while the pan-genome has over 18,000 genes. There are multiple, striking integration hotspots that are conserved across the genomes, corresponding to regions of abundant and parallel insertions and deletions of genetic material.

As of 2006, highly accurate sequences are available for K-12 / MG1655 and K-12 / W3110, strains that have been separate since the mid 1950s. Sequencing of PCR products indicates that there are only eight true insertion/deletion or base differences between the two strains, in addition to 13 sites where differences are due to insertion sequences, defective prophages and two sites due to the W3110 inversion between the ribosomal RNA genes rrnD and rrnE. The K-12 strains belong to phylogenetic group A.

Historically UniProtKB/Swiss-Prot considered the F plasmid to be part of the genetic makeup of strain K-12 / MG1655, whereas in fact the F plasmid was lost in a precursor strain following UV treatment and passage over blood agar. Thus we have removed the F plasmid from this genome. It can however be retrieved by searching in UniProtKB with the accession number AP001918.",4641652,,,511145,Escherichia coli MG1655,,bacteria,410,145,1,1,2017-05-15T11:09:56.000Z,2022-05-06T13:07:54.000Z,1731962247.2272599,mrUM1CNN8xqzJg
617,UP000000628,GCA_000024065.1,1,,,ASM2406v1,complete-genome,PRJNA20833,ASM2406v1 assembly for Jonesia denitrificans DSM 20603,2749646,2749646,0,471856,Jonesia denitrificans DSM 20603,,bacteria,88,24,0,1,2017-04-04T18:09:20.000Z,2024-09-10T04:44:17.000Z,1731962247.2272599,WkvnVCVRtfoouw
618,UP000000633,,0,,0,,,,Enterococcus phage phiFL1A,38764,0,0,673832,Enterococcus phage phiFL1A,,viruses,2,1,1,1,2018-03-12T16:52:29.000Z,2018-06-16T11:41:21.000Z,1731962247.2272599,a422QjS0GcbLJg
619,UP000000636,GCA_000014065.1,1,,,ASM1406v1,complete-genome,PRJNA13040,ASM1406v1 assembly for Ruegeria sp. TM1040,4153699,4153699,0,292414,Ruegeria sp. TM1040,,bacteria,104,28,0,1,2017-04-04T18:26:30.000Z,2022-10-29T17:53:48.000Z,1731962247.2272599,w3/ExK3IxJxdSw
620,UP000000637,GCA_000014925.1,1,,,ASM1492v1,complete-genome,PRJNA12512,ASM1492v1 assembly for Paenarthrobacter aurescens TC1,5226648,5226648,0,290340,Paenarthrobacter aurescens TC1,,bacteria,0,0,0,1,2017-04-04T18:28:38.000Z,2024-09-10T04:55:51.000Z,1731962247.2272599,eGAfFvjUe6OAMA
621,UP000000638,GCA_000015405.1,1,,,ASM1540v1,complete-genome,PRJNA16081,ASM1540v1 assembly for Mycobacterium sp. KMS,6256079,6256079,0,189918,Mycobacterium sp. KMS,,bacteria,0,0,0,1,2017-04-04T18:30:33.000Z,2024-09-10T04:55:44.000Z,1731962247.2272599,EiBuPPV1gBUDrQ
622,UP000000639,GCA_000015285.1,1,,,ASM1528v1,complete-genome,PRJNA16187,ASM1528v1 assembly for Psychromonas ingrahamii 37,4559598,4559598,0,357804,Psychromonas ingrahamii 37,,bacteria,154,30,0,1,2017-04-04T18:26:50.000Z,2022-10-29T17:58:39.000Z,1731962247.2272599,Q4yaEawHCUPZ+w
623,UP000000640,GCA_000015265.1,1,,,ASM1526v1,complete-genome,PRJNA12738,ASM1526v1 assembly for Nocardioides sp. JS614,5293685,5293685,0,196162,Nocardioides sp. JS614,,bacteria,76,26,0,1,2017-04-04T18:10:43.000Z,2024-09-10T04:39:44.000Z,1731962247.2272599,79AWdadRamsf5w
624,UP000000641,GCA_000015225.1,1,,,ASM1522v1,complete-genome,PRJNA16331,ASM1522v1 assembly for Thermofilum pendens Hrk 5,1813393,1813393,0,368408,Thermofilum pendens Hrk 5,,archaea,34,12,1,1,2017-04-04T18:10:43.000Z,2024-09-10T04:55:54.000Z,1731962247.2272599,28pueIgNxJ86jQ
625,UP000000643,GCA_000015445.1,1,,,ASM1544v1,complete-genome,PRJNA16249,ASM1544v1 assembly for Bartonella bacilliformis KC583,1445021,1445021,0,360095,Bartonella bacilliformis KC583,,bacteria,58,18,0,1,2017-04-04T18:10:44.000Z,2021-06-14T15:31:53.000Z,1731962247.2272599,45vXCOziGvsqzQ
626,UP000000644,GCA_000015505.1,1,,,ASM1550v1,complete-genome,PRJNA13418,ASM1550v1 assembly for Polaromonas naphthalenivorans CJ2,5366143,5366143,0,365044,Polaromonas naphthalenivorans CJ2,,bacteria,92,32,0,1,2017-04-04T18:10:39.000Z,2024-09-10T04:42:44.000Z,1731962247.2272599,tZEuGqYY+Wg3rA
627,UP000000645,GCA_000015545.1,1,,,ASM1554v1,complete-genome,PRJNA15685,ASM1554v1 assembly for Acidovorax sp. JS42,4585154,4585154,0,232721,Acidovorax sp. JS42,,bacteria,0,0,0,1,2017-04-04T18:10:40.000Z,2024-09-10T04:55:47.000Z,1731962247.2272599,JKZrGSEOIsBPHQ
628,UP000000647,GCA_000015585.1,1,,,ASM1558v1,complete-genome,PRJNA15767,ASM1558v1 assembly for Halorhodospira halophila SL1,2678452,2678452,0,349124,Halorhodospira halophila SL1,,bacteria,63,19,0,1,2017-04-04T18:10:40.000Z,2021-06-14T15:31:53.000Z,1731962247.2272599,p06wDvVtbxCFxQ
629,UP000000657,GCA_000058485.1,1,,,ASM5848v1,complete-genome,PRJNA17403,ASM5848v1 assembly for Frankia alni ACN14a,7497934,7497934,0,326424,Frankia alni ACN14a,,bacteria,125,32,0,1,2017-04-04T18:31:06.000Z,2024-09-10T04:42:18.000Z,1731962247.2272599,FjorHhyf58TNOg
630,UP000000658,GCA_000026105.1,1,,0,ASM2610v1,,PRJNA16800,ASM2610v1 assembly for Pseudomonas entomophila L48,5888780,5888780,0,384676,Pseudomonas entomophila L48,,bacteria,0,0,0,1,2018-03-12T16:53:14.000Z,2024-09-10T04:55:54.000Z,1731962247.2272599,9IS53YbfB7fFDQ
631,UP000000663,GCA_000063445.1,1,,,ASM6344v1,complete-genome,PRJNA19641,ASM6344v1 assembly for Methanocella arvoryzae MRE50,3179916,3179916,0,351160,Methanocella arvoryzae MRE50,,archaea,61,16,0,1,2017-04-04T18:11:49.000Z,2024-09-10T04:55:53.000Z,1731962247.2272599,ZRuU77aN7CVt/Q
632,UP000000668,,0,,0,,,,Newbury agent 1,7454,0,0,331642,Newbury-1 virus,,viruses,0,0,1,0,2018-03-12T16:48:48.000Z,2018-06-16T11:41:52.000Z,1731962247.2272599,gVtjL8/+5Eecqg
633,UP000000669,GCA_000090965.1,1,,,ASM9096v1,complete-genome,PRJNA16372,ASM9096v1 assembly for Buchnera aphidicola BCc,422434,422434,0,372461,Buchnera aphidicola BCc,Cinara cedri,bacteria,37,12,0,1,2017-04-04T18:11:54.000Z,2024-09-10T04:42:53.000Z,1731962247.2272599,Roi6xjvSL/Nu1Q
634,UP000000670,,,,,ViralProj15357,,,,7348,,,122962,Human parechovirus 2 Gregory,,viruses,2,2,1,0,2017-05-15T11:10:18.000Z,2024-09-10T04:36:21.000Z,1731962247.2272599,cZl7278aYP7M3w
635,UP000000671,GCA_000014905.1,1,,,ASM1490v1,complete-genome,PRJNA12638,ASM1490v1 assembly for Candidatus Solibacter usitatus Ellin6076,9965640,9965640,0,234267,Candidatus Solibacter usitatus Ellin6076,,bacteria,0,0,0,1,2017-04-04T18:28:18.000Z,2024-09-10T04:55:47.000Z,1731962247.2272599,8CCHoPzWkE4IYQ
636,UP000000672,GCA_000881615.1,1,,0,ViralProj32193,,,Seneca valley virus isolate SVV-001 polyprotein gene,7310,0,0,686944,Seneca Valley virus (isolate -/United States/SSV-001/2002),,viruses,0,0,1,0,2018-03-12T16:46:33.000Z,2018-06-18T13:54:53.000Z,1731962247.2272599,UMwz48zAh6sI5g
